State_UT,District_ID,Empowerment_Dimension,Female_Literacy_Percent,Female_LFPR_Percent,Girls_Secondary_Edu_Percent,Women_Bank_Account_Percent,Women_Digital_Access_Percent,Empowerment_Score,Data_Timestamp,Women_Educated_Per_Year,Women_Economic_Contributors,Women_Economic_Growth_Contribution_Percent,Women_Lack_of_Education_Percent,RealTime_Empowerment_Index,Risk_Level,Future_Empowerment_Index
Kerala,9647,Safety,0.7294323580895226,0.8707176794198548,0.14762952590518108,0.8967500000000004,0.6061364015341003,0.483,2024-11-19 01:06:00,420559,123337,0.4127272727272727,0.2048010743662918,0.5525991874346035,Moderate Risk,0.5754563302917463
Telangana,3108,Safety,0.2468117029257313,0.2628157039259815,0.27505501100220053,0.26400000000000023,0.9331332332833083,0.279,2024-11-19 01:34:00,412835,316048,0.8036363636363636,0.2554977337586035,0.43442139264745566,Moderate Risk,0.45683093074984005
Kerala,7738,Economic,0.4586146536634157,0.3265816454113528,0.07561512302460494,0.36075000000000035,0.9266299816574953,0.043,2024-11-19 03:08:00,491296,137093,0.9654545454545455,0.08762800067147902,0.45732484998327044,Moderate Risk,0.4801819928404132
Maharashtra,3182,Economic,0.9874968742185546,0.2943235808952238,0.6563312662532508,0.03325,0.4560613640153409,0.796,2024-11-19 04:11:00,412232,151397,0.2963636363636364,0.5791505791505792,0.47185390012808365,Moderate Risk,0.4893543466682902
Bihar,2341,Economic,0.5376344086021505,0.41060265066266566,0.413882776555311,0.019750000000000156,0.5264298816074705,0.456,2024-11-19 04:57:00,305940,94289,0.9163636363636364,0.5084774215208999,0.47616296790173346,Moderate Risk,0.4990201107588763
Tamil Nadu,7072,Safety,0.818704676169042,0.7381845461365342,0.30506101220244064,0.44425000000000003,0.13173253293313325,0.279,2024-11-19 05:10:00,324813,169178,0.20363636363636364,0.4096021487325836,0.4358816114014425,Moderate Risk,0.4587387542585853
Tamil Nadu,3635,Safety,0.10777694423605899,0.02400600150037513,0.320264052810562,0.2875000000000001,0.44805736201434043,0.816,2024-11-19 05:57:00,330787,200012,0.6436363636363637,0.3004868222259528,0.3045325066319505,High Risk,0.32738964948909327
Rajasthan,8112,Digital Inclusion,0.3168292073018255,0.1975493873468367,0.4252850570114022,0.7727499999999998,0.6049691512422878,0.13,2024-11-19 07:52:00,345716,35681,0.3545454545454546,0.37401376531811314,0.43513457468084565,Moderate Risk,0.45799171753798845
Tamil Nadu,9631,Safety,0.6181545386346587,0.5998999749937485,0.5987197439487899,0.29125000000000023,0.2696348174087043,0.567,2024-11-19 09:13:00,310249,180604,0.9690909090909091,0.6624139667617929,0.5727377072626576,Moderate Risk,0.5955948501198006
Uttar Pradesh,4348,Education,0.22055513878469601,0.11502875718929734,0.10262052410482103,0.19525000000000015,0.8949474737368682,0.237,2024-11-19 10:47:00,292680,339699,0.5672727272727273,0.2267920094007052,0.33178094721273077,High Risk,0.3546380900698735
Odisha,5594,Digital Inclusion,0.5168792198049514,0.24706176544136027,0.04800960192038406,0.013000000000000123,0.9067867266966817,0.367,2024-11-19 13:48:00,356469,213141,0.630909090909091,0.09585361759274813,0.35121428890931666,High Risk,0.37407143176645935
Karnataka,8849,Safety,0.6954238559639907,0.056764191047761925,0.7315463092618524,0.4750000000000001,0.031849257962314526,0.741,2024-11-19 13:57:00,184455,196572,0.3345454545454545,0.6795366795366796,0.4292379640454362,Moderate Risk,0.45209510690257915
Bihar,3317,Health,0.9892473118279566,0.2145536384096023,0.022004400880176078,0.14825000000000021,0.944472236118059,0.615,2024-11-19 14:35:00,337169,175711,0.27636363636363637,0.16417659895920778,0.3941525460798055,High Risk,0.409335467801803
Kerala,2503,Health,0.6331582895723931,0.27256814203550883,0.2232446489297859,0.8730000000000002,0.6438219109554776,0.232,2024-11-19 16:23:00,573258,242162,0.3981818181818182,0.24240389457780775,0.46948267203611305,Moderate Risk,0.49233981489325573
Uttar Pradesh,8625,Digital Inclusion,0.3305826456614154,0.8044511127781946,0.6443288657731545,0.9055,0.32149408037352,0.031,2024-11-19 17:42:00,102174,153276,0.8690909090909091,0.6533490011750881,0.6469709449788974,Moderate Risk,0.6698280878360404
Kerala,1210,Digital Inclusion,0.28307076769192285,0.719429857464366,0.8743748749749949,0.5827500000000003,0.903951975987994,0.5,2024-11-19 18:25:00,503374,87399,0.3872727272727272,0.8997817693469867,0.6643759961055703,Moderate Risk,0.6872331389627133
Karnataka,1755,Education,0.6291572893223307,0.2413103275818954,0.533106621324265,0.31174999999999997,0.12522928130732036,0.799,2024-11-19 19:33:00,260431,299482,0.6,0.4797716971630016,0.41718931667125897,Moderate Risk,0.4400464595284019
Tamil Nadu,6086,Education,0.29157289322330593,0.132033008252063,0.9217843568713744,0.4042500000000002,0.21844255461063855,0.569,2024-11-19 22:48:00,375707,21224,0.18363636363636363,0.8497565888870237,0.4287822522115385,Moderate Risk,0.45163939506868145
West Bengal,8533,Safety,0.30732683170792696,0.2323080770192547,0.16663332666533304,0.1692499999999999,0.21027180256795064,0.06,2024-11-20 01:20:00,27261,330961,0.5672727272727273,0.23988584858150086,0.2704212305449562,High Risk,0.29327837340209906
Karnataka,7962,Safety,0.8142035508877217,0.6301575393848462,0.9531906381276256,0.6222500000000002,0.8554277138569283,0.259,2024-11-20 05:11:00,108951,85159,0.22545454545454544,0.8081248950814168,0.7012584118275834,Low Risk,0.7241155546847263
Uttar Pradesh,8000,Economic,0.5296324081020254,0.8674668667166789,0.8497699539907984,0.53525,0.18025679506419867,0.091,2024-11-20 06:13:00,31472,30039,0.82,0.8247439986570422,0.6581600032186776,Moderate Risk,0.6810171460758206
Tamil Nadu,9614,Safety,0.8674668667166792,0.007501875468867214,0.18123624724944998,0.7412500000000004,0.9724862431215607,0.779,2024-11-20 06:18:00,446182,242548,0.2836363636363637,0.19321806278328035,0.46382795128231447,Moderate Risk,0.480615630836377
Telangana,3582,Economic,0.8589647411852961,0.24081020255063756,0.5451090218043608,0.7842500000000001,0.5532766383191595,0.844,2024-11-20 06:56:00,107881,143814,0.17090909090909093,0.5428907168037603,0.5280300587960436,Moderate Risk,0.5508872016531864
Karnataka,5331,Health,0.6261565391347834,0.8332083020755188,0.21764352870574122,0.053749999999999964,0.47040186760046676,0.801,2024-11-20 08:44:00,462168,132492,0.3490909090909091,0.3281853281853283,0.41120521068467825,Moderate Risk,0.43406235354182104
Bihar,5713,Economic,0.2288072018004499,0.3910977744436108,0.20424084816963406,0.45725000000000016,0.28847757211939296,0.677,2024-11-20 08:53:00,398024,191474,0.3981818181818182,0.19842202450898105,0.30949674846055536,High Risk,0.3323538913176981
Tamil Nadu,7038,Health,0.6294073518379597,0.4683670917729431,0.4858971794358873,0.41500000000000004,0.5897948974487243,0.691,2024-11-20 14:48:00,379926,198001,0.7581818181818182,0.4618096357226793,0.5440654249142874,Moderate Risk,0.5669225677714304
Rajasthan,9979,Digital Inclusion,0.35858964741185284,0.8834708677169292,0.03440688137627523,0.17225000000000001,0.6785059196264797,0.0,2024-11-20 15:54:00,148730,315100,0.15090909090909094,0.15141849924458628,0.34707870089788767,High Risk,0.3699358437550305
Kerala,4045,Safety,0.881470367591898,0.9937484371092773,0.6813362672534509,0.4215,0.06619976654994164,0.718,2024-11-20 16:16:00,505724,205865,0.7109090909090909,0.6268255833473225,0.6259985018229973,Moderate Risk,0.644034439378815
Bihar,9066,Economic,0.22080520130032522,0.961990497624406,0.7937587517503504,0.10400000000000009,0.38119059529764887,0.435,2024-11-20 19:50:00,195955,47891,0.3236363636363636,0.7490347490347491,0.5049165940919776,Moderate Risk,0.5274893801456342
Bihar,5311,Economic,0.22230557639409843,0.9929982495623906,0.904380876175235,0.3710000000000002,0.8782724695681173,0.574,2024-11-20 19:54:00,113117,100114,0.6418181818181818,0.9054893402719489,0.7023235276842817,Low Risk,0.7204666348896548
Maharashtra,8549,Health,0.6396599149787447,0.5286321580395098,0.002600520104020898,0.6947500000000004,0.3496748374187093,0.589,2024-11-21 03:13:00,413500,340345,0.7599999999999999,0.11901964075877125,0.4420481530428223,Moderate Risk,0.4649052958999651
Kerala,6494,Health,0.6934233558389593,0.7904476119029757,0.21784356871374277,0.5695000000000001,0.47823911955977993,0.736,2024-11-21 03:38:00,86989,271849,0.890909090909091,0.2835319791841532,0.5605563894441004,Moderate Risk,0.5834135323012432
Tamil Nadu,6792,Health,0.0032508127031758427,0.9014753688422104,0.5519103820764153,0.22950000000000026,0.3021510755377689,0.11,2024-11-21 06:13:00,229924,301211,0.5145454545454545,0.5044485479268089,0.42961166309026205,Moderate Risk,0.4524688059474051
Uttar Pradesh,2552,Education,0.355088772193048,0.19079769942485614,0.34406881376275256,0.7242500000000001,0.8182424545606136,0.573,2024-11-21 07:20:00,375180,281653,0.8254545454545454,0.4342789994963909,0.5274544692703153,Moderate Risk,0.550311612127458
Rajasthan,2757,Education,0.43910977744436086,0.046511627906976716,0.7315463092618524,0.6350000000000002,0.07420376855094213,0.986,2024-11-21 07:48:00,392893,144999,0.14545454545454548,0.7231828101393318,0.39928697696543,High Risk,0.4221441198225729
Uttar Pradesh,6920,Economic,0.21555388847211798,0.0400100025006252,0.5481096219243851,0.23649999999999993,0.215607803901951,0.511,2024-11-21 07:56:00,179179,66537,0.3527272727272728,0.5242571764310896,0.30468082370820593,High Risk,0.32753796656534884
Rajasthan,4085,Safety,0.032008002000500024,0.43385846461615407,0.14862972594518908,0.8577500000000002,0.23361680840420207,0.951,2024-11-21 11:36:00,55978,76203,0.8181818181818182,0.1351351351351353,0.37988285061185706,High Risk,0.4027399934689998
West Bengal,1557,Economic,0.527381845461365,0.015003750937734428,0.4104820964192839,0.7454999999999998,0.056361514090378484,0.538,2024-11-21 13:12:00,490638,256445,0.054545454545454564,0.4940406244754071,0.3290450408470891,High Risk,0.3519021837042318
West Bengal,7029,Economic,0.06576644161040268,0.3870967741935484,0.3902780556111223,0.46950000000000003,0.496248124062031,0.943,2024-11-21 15:03:00,428716,152135,0.30545454545454553,0.40977001846567074,0.3605877084853315,High Risk,0.38344485134247436
Maharashtra,5087,Safety,0.8714678669667415,0.029757439359839988,0.7697539507901581,0.03249999999999997,0.52109388027347,0.713,2024-11-21 17:36:00,134480,32248,0.5581818181818181,0.6763471546080242,0.49415744431143593,Moderate Risk,0.517014587168579
Rajasthan,7214,Digital Inclusion,0.8624656164041009,0.9489872468117029,0.8361672334466894,0.07300000000000018,0.3490078372519593,0.982,2024-11-21 18:41:00,553982,228721,0.78,0.8252476078563036,0.667839363110108,Moderate Risk,0.6906965059672511
Karnataka,5241,Economic,0.8902225556389096,0.33258314578644654,0.22664532906581325,0.015000000000000124,0.7580456895114224,0.852,2024-11-21 18:55:00,444202,251062,0.054545454545454564,0.3552123552123553,0.3760363613943431,High Risk,0.39889350425148584
Telangana,1561,Digital Inclusion,0.732683170792698,0.7364341085271318,0.6395279055811163,0.0767500000000001,0.40286810071702517,0.824,2024-11-21 20:57:00,389565,29745,0.8818181818181817,0.5929158972637234,0.5804281949571253,Moderate Risk,0.6032853378142681
Uttar Pradesh,4202,Economic,0.40260065016254054,0.2763190797699425,0.4868973794758953,0.26449999999999996,0.7637151909287975,0.025,2024-11-21 23:08:00,258272,280819,0.9709090909090908,0.43847574282356905,0.5147738762956908,Moderate Risk,0.5376310191528336
Maharashtra,1509,Digital Inclusion,0.2198049512378093,0.22830707676919226,0.3762752550510102,0.7152500000000002,0.2544605636151409,0.75,2024-11-22 02:36:00,417951,151087,0.06181818181818183,0.4013765318113145,0.3224703657575213,High Risk,0.3453275086146641
Bihar,3522,Education,0.8652163040760188,0.5958989747436858,0.8591718343668735,0.04875000000000007,0.5175921293980325,0.733,2024-11-22 06:39:00,53042,186220,0.8818181818181817,0.7879805271109619,0.6509182787876792,Moderate Risk,0.6737754216448222
Tamil Nadu,2194,Education,0.9054763690922729,0.2055513878469617,0.7623524704940989,0.046250000000000124,0.47940636985159246,0.994,2024-11-22 11:32:00,528645,343662,0.9072727272727273,0.6635890548934027,0.5671283399215794,Moderate Risk,0.5899854827787224
Uttar Pradesh,4400,Education,0.9819954988747184,0.6379094773693421,0.6537307461492301,0.58975,0.8475904618976152,0.214,2024-11-22 12:54:00,483075,316438,0.489090909090909,0.6590565721000504,0.6941605236402665,Moderate Risk,0.7124468809438781
West Bengal,1793,Education,0.03100775193798455,0.7901975493873468,0.025805161032206425,0.78525,0.970318492579623,0.279,2024-11-22 13:38:00,590969,357261,0.8054545454545454,0.035420513681383325,0.4919220020104414,Moderate Risk,0.5090193602133524
Telangana,6739,Education,0.9189797449362342,0.9467366841710427,0.3610722144428886,0.8190000000000004,0.9686509921627479,0.108,2024-11-22 13:42:00,484531,181242,0.19272727272727272,0.3134127916736613,0.6457971000162639,Moderate Risk,0.6631326725644427
Maharashtra,5367,Health,0.8989747436859212,0.3543385846461615,0.7571514302860571,0.10025000000000017,0.1894280473570119,0.822,2024-11-22 16:28:00,23710,56231,0.10181818181818184,0.7189860668121538,0.44584957922935536,Moderate Risk,0.46870672208649833
Rajasthan,7853,Digital Inclusion,0.3373343335833958,0.25531382845711426,0.7515503100620122,0.6892499999999999,0.24095381023845253,0.898,2024-11-22 18:07:00,370969,177282,0.5727272727272728,0.7500419674332718,0.5138816460716457,Moderate Risk,0.5367387889287886
Kerala,8876,Safety,0.4068517129282321,0.9169792448112029,0.9097819563912783,0.45799999999999996,0.21627480406870103,0.459,2024-11-22 18:37:00,492207,118423,0.7636363636363637,0.8240725197246936,0.6422280859372103,Moderate Risk,0.6650852287943533
Maharashtra,4971,Economic,0.2665666416604151,0.6949237309327332,0.6901380276055211,0.3307500000000001,0.5175921293980325,0.819,2024-11-22 21:15:00,132813,381794,0.3563636363636363,0.6511666946449556,0.501071551515042,Moderate Risk,0.5239286943721849
Maharashtra,5663,Health,0.7026756689172293,0.9362340585146285,0.010002000400080036,0.41175000000000006,0.3003168250792062,0.132,2024-11-23 01:08:00,286624,330914,0.9763636363636364,0.08427060600973657,0.4888018278977882,Moderate Risk,0.511658970754931
Kerala,3545,Education,0.8894723680920227,0.719429857464366,0.30146029205841174,0.6149999999999998,0.42387860596965143,0.423,2024-11-23 04:25:00,87832,300529,0.3236363636363636,0.3896256504952158,0.5232147339594331,Moderate Risk,0.5460718768165758
Odisha,9012,Health,0.010252563140785265,0.05351337834458614,0.32686537307461494,0.4204999999999999,0.49958312489578105,0.573,2024-11-23 07:48:00,447512,298847,0.9472727272727272,0.3266745005875441,0.36923738104514836,High Risk,0.39209452390229116
Kerala,6560,Education,0.6884221055263815,0.4371092773193297,0.49709941988397666,0.48675,0.39569784892446225,0.891,2024-11-23 10:04:00,92285,49408,0.6599999999999999,0.5672318281013934,0.5331872113936491,Moderate Risk,0.5560443542507919
Uttar Pradesh,6368,Safety,0.5621405351337831,0.05426356589147291,0.44828965793158626,0.5379999999999998,0.22127730531932632,0.696,2024-11-23 13:02:00,340297,384599,0.5945454545454545,0.4193385932516368,0.4054078731533229,Moderate Risk,0.4282650160104656
Bihar,7618,Safety,0.36209052263065744,0.7499374843710926,0.40608121624324856,0.722,0.1355677838919459,0.507,2024-11-23 13:38:00,119501,25493,0.6381818181818182,0.4550948463991943,0.4955648102454225,Moderate Risk,0.5184219531025653
Uttar Pradesh,3961,Health,0.7781945486371589,0.145286321580395,0.5685137027405482,0.3730000000000002,0.1572452893113223,0.894,2024-11-23 17:26:00,215164,384211,0.018181818181818174,0.6417659895920766,0.3831696671490456,High Risk,0.40602681000618845
Telangana,3001,Digital Inclusion,0.43060765191297823,0.04326081520380093,0.725345069013803,0.4535,0.3144905786226446,0.374,2024-11-23 21:05:00,374823,131493,0.6090909090909091,0.7527278831626658,0.4755747010009717,Moderate Risk,0.4984318438581146
Telangana,6921,Education,0.5821455363840962,0.36659164791197796,0.15323064612922577,0.46525000000000016,0.8387527096881772,0.312,2024-11-23 23:29:00,248060,388574,0.5181818181818182,0.2272956185999666,0.45020685384218023,Moderate Risk,0.47306399669932303
West Bengal,2175,Health,0.9527381845461362,0.48612153038259553,0.3042608521704342,0.9395000000000002,0.337168584292146,0.954,2024-11-24 01:13:00,478596,311771,0.4690909090909091,0.3501762632197415,0.5484366176717089,Moderate Risk,0.5709025913079752
Telangana,5939,Digital Inclusion,0.09952488122030512,0.24481120280070012,0.03940788157631525,0.5415000000000001,0.15674503918625982,0.53,2024-11-24 01:46:00,330270,218281,0.4036363636363637,0.1873426221252309,0.2389954272207393,High Risk,0.26185257007788204
Kerala,3420,Safety,0.8377094273568391,0.43560890222555637,0.3738747749549911,0.4125000000000001,0.5644488911122226,0.764,2024-11-24 01:52:00,32427,237593,0.06545454545454546,0.3864361255665605,0.43943323809581647,Moderate Risk,0.4622903809529592
Tamil Nadu,8973,Health,0.5843960990247561,0.40435108777194295,0.8053610722144431,0.8275000000000001,0.3798565949641487,0.809,2024-11-24 02:37:00,538715,41817,0.5436363636363637,0.812321638408595,0.6224889794314643,Moderate Risk,0.6453461222886072
Rajasthan,1019,Digital Inclusion,0.4423605901475369,0.7926981745436359,0.595119023804761,0.5705,0.4720693680173419,0.521,2024-11-24 02:43:00,191948,29729,0.56,0.6128923955010912,0.5779485074306239,Moderate Risk,0.6008056502877668
Karnataka,4204,Education,0.19004751187796942,0.5816454113528381,0.7041408281656332,0.44950000000000023,0.6184759046189762,0.001,2024-11-24 05:13:00,582068,80950,0.3345454545454545,0.6259862346818869,0.500620192177537,Moderate Risk,0.52347733503468
Karnataka,9554,Safety,0.4846211552888222,0.2685671417854463,0.14642928585717152,0.3167500000000001,0.7315324328831082,0.047,2024-11-24 07:14:00,84084,181661,0.88,0.2684237032063119,0.4423319598601228,Moderate Risk,0.46518910271726566
Bihar,6168,Safety,0.01625406351587877,0.6744186046511627,0.18223644728945787,0.06400000000000006,0.2736368184092046,0.474,2024-11-24 07:50:00,135243,313058,0.4236363636363636,0.22209165687426569,0.26518199348233334,High Risk,0.28803913633947625
